,distance,herding_time,coefficients_of_horses,grazing_time,num_mares,stallion_speed,method,accuracy,f1_score,precision,recall
491,0.5,200,0.1,150,8,1.0,lof_outlier,0.556,0.1956521739130435,0.36,0.13432835820895522
492,0.5,200,0.1,150,8,1.0,dbscan_labels,0.598,0.0,1.0,0.0
493,0.5,200,0.1,150,8,1.0,coreset_kmeans_labels,0.548,0.5232067510548524,0.4542124542124542,0.6169154228855721
494,0.5,200,0.1,150,8,1.0,local_transfer_entropy,0.9899598393574297,0.9874686716791979,0.9949494949494949,0.9800995024875622
495,0.5,200,0.1,250,4,0.2,isolation_forest_outlier,0.6485714285714286,0.19607843137254902,0.2857142857142857,0.14925373134328357
496,0.5,200,0.1,250,4,0.2,lof_outlier,0.64,0.17647058823529413,0.2571428571428571,0.13432835820895522
497,0.5,200,0.1,250,4,0.2,dbscan_labels,0.7128571428571429,0.0,1.0,0.0
498,0.5,200,0.1,250,4,0.2,coreset_kmeans_labels,0.5285714285714286,0.5074626865671642,0.3624733475479744,0.845771144278607
499,0.5,200,0.1,250,4,0.2,local_transfer_entropy,0.8653295128939829,0.7751196172248804,0.7465437788018433,0.8059701492537313
500,0.5,200,0.1,250,4,0.5,isolation_forest_outlier,0.5942857142857143,0.0718954248366013,0.10476190476190476,0.05472636815920398
501,0.5,200,0.1,250,4,0.5,lof_outlier,0.6571428571428571,0.21568627450980393,0.3142857142857143,0.16417910447761194
502,0.5,200,0.1,250,4,0.5,dbscan_labels,0.7128571428571429,0.0,1.0,0.0
503,0.5,200,0.1,250,4,0.5,coreset_kmeans_labels,0.48857142857142855,0.49719101123595505,0.34637964774951074,0.8805970149253731
504,0.5,200,0.1,250,4,0.5,local_transfer_entropy,0.8925501432664756,0.8226950354609929,0.7837837837837838,0.8656716417910447
505,0.5,200,0.1,250,4,1.0,isolation_forest_outlier,0.5914285714285714,0.06535947712418301,0.09523809523809523,0.04975124378109453
506,0.5,200,0.1,250,4,1.0,lof_outlier,0.6428571428571429,0.1830065359477124,0.26666666666666666,0.13930348258706468
507,0.5,200,0.1,250,4,1.0,dbscan_labels,0.7128571428571429,0.0,1.0,0.0
508,0.5,200,0.1,250,4,1.0,coreset_kmeans_labels,0.5614285714285714,0.524031007751938,0.38063063063063063,0.8407960199004975
509,0.5,200,0.1,250,4,1.0,local_transfer_entropy,0.9383954154727794,0.8958837772397095,0.8726415094339622,0.9203980099502488
510,0.5,200,0.1,250,6,0.2,isolation_forest_outlier,0.6371428571428571,0.16993464052287582,0.24761904761904763,0.12935323383084577
511,0.5,200,0.1,250,6,0.2,lof_outlier,0.7057142857142857,0.32679738562091504,0.47619047619047616,0.24875621890547264
512,0.5,200,0.1,250,6,0.2,dbscan_labels,0.7128571428571429,0.0,1.0,0.0
513,0.5,200,0.1,250,6,0.2,coreset_kmeans_labels,0.6714285714285714,0.6314102564102564,0.4657210401891253,0.9800995024875622
514,0.5,200,0.1,250,6,0.2,local_transfer_entropy,0.9627507163323782,0.9365853658536586,0.9186602870813397,0.9552238805970149
515,0.5,200,0.1,250,6,0.5,isolation_forest_outlier,0.6771428571428572,0.26143790849673204,0.38095238095238093,0.19900497512437812
516,0.5,200,0.1,250,6,0.5,lof_outlier,0.7085714285714285,0.3333333333333333,0.4857142857142857,0.2537313432835821
517,0.5,200,0.1,250,6,0.5,dbscan_labels,0.7128571428571429,0.0,1.0,0.0
518,0.5,200,0.1,250,6,0.5,coreset_kmeans_labels,0.7028571428571428,0.6438356164383562,0.4908616187989556,0.9353233830845771
519,0.5,200,0.1,250,6,0.5,local_transfer_entropy,0.9641833810888252,0.9394673123486683,0.9150943396226415,0.9651741293532339
520,0.5,200,0.1,250,6,1.0,isolation_forest_outlier,0.5771428571428572,0.032679738562091505,0.047619047619047616,0.024875621890547265
521,0.5,200,0.1,250,6,1.0,lof_outlier,0.6514285714285715,0.20261437908496732,0.29523809523809524,0.15422885572139303
522,0.5,200,0.1,250,6,1.0,dbscan_labels,0.3142857142857143,0.4557823129251701,0.29515418502202645,1.0
523,0.5,200,0.1,250,6,1.0,coreset_kmeans_labels,0.6357142857142857,0.6058732612055642,0.43946188340807174,0.9751243781094527
524,0.5,200,0.1,250,6,1.0,local_transfer_entropy,0.9842406876790831,0.9731051344743277,0.9567307692307693,0.9900497512437811
525,0.5,200,0.1,250,8,0.2,isolation_forest_outlier,0.6714285714285714,0.24836601307189543,0.3619047619047619,0.1890547263681592
526,0.5,200,0.1,250,8,0.2,lof_outlier,0.7428571428571429,0.4117647058823529,0.6,0.31343283582089554
527,0.5,200,0.1,250,8,0.2,dbscan_labels,0.7128571428571429,0.0,1.0,0.0
528,0.5,200,0.1,250,8,0.2,coreset_kmeans_labels,0.5785714285714286,0.5590433482810164,0.3995726495726496,0.9303482587064676
529,0.5,200,0.1,250,8,0.2,local_transfer_entropy,0.9856733524355301,0.975609756097561,0.9569377990430622,0.9950248756218906
530,0.5,200,0.1,250,8,0.5,isolation_forest_outlier,0.6714285714285714,0.24836601307189543,0.3619047619047619,0.1890547263681592
531,0.5,200,0.1,250,8,0.5,lof_outlier,0.6857142857142857,0.28104575163398693,0.4095238095238095,0.21393034825870647
532,0.5,200,0.1,250,8,0.5,dbscan_labels,0.7128571428571429,0.0,1.0,0.0
533,0.5,200,0.1,250,8,0.5,coreset_kmeans_labels,0.8114285714285714,0.7215189873417721,0.6263736263736264,0.8507462686567164
534,0.5,200,0.1,250,8,0.5,local_transfer_entropy,0.9885386819484241,0.9803921568627451,0.966183574879227,0.9950248756218906
535,0.5,200,0.1,250,8,1.0,isolation_forest_outlier,0.6085714285714285,0.10457516339869281,0.1523809523809524,0.07960199004975124
536,0.5,200,0.1,250,8,1.0,lof_outlier,0.6942857142857143,0.3006535947712418,0.4380952380952381,0.22885572139303484
537,0.5,200,0.1,250,8,1.0,dbscan_labels,0.7128571428571429,0.0,1.0,0.0
538,0.5,200,0.1,250,8,1.0,coreset_kmeans_labels,0.73,0.5423728813559322,0.5283018867924528,0.5572139303482587
539,0.5,200,0.1,250,8,1.0,local_transfer_entropy,0.994269340974212,0.9901477832512315,0.9804878048780488,1.0
540,0.5,200,0.5,50,4,0.2,isolation_forest_outlier,0.3933333333333333,0.2601626016260163,0.7111111111111111,0.15920398009950248
541,0.5,200,0.5,50,4,0.2,lof_outlier,0.4066666666666667,0.2764227642276423,0.7555555555555555,0.1691542288557214
542,0.5,200,0.5,50,4,0.2,dbscan_labels,0.33,0.0,1.0,0.0
543,0.5,200,0.5,50,4,0.2,coreset_kmeans_labels,0.7133333333333334,0.7922705314009661,0.7699530516431925,0.8159203980099502
544,0.5,200,0.5,50,4,0.2,local_transfer_entropy,0.43288590604026844,0.3763837638376384,0.7285714285714285,0.2537313432835821
545,0.5,200,0.5,50,4,0.5,isolation_forest_outlier,0.3933333333333333,0.2601626016260163,0.7111111111111111,0.15920398009950248
546,0.5,200,0.5,50,4,0.5,lof_outlier,0.38666666666666666,0.25203252032520324,0.6888888888888889,0.15422885572139303
547,0.5,200,0.5,50,4,0.5,dbscan_labels,0.33,0.0,1.0,0.0
548,0.5,200,0.5,50,4,0.5,coreset_kmeans_labels,0.5866666666666667,0.6555555555555556,0.7421383647798742,0.5870646766169154
549,0.5,200,0.5,50,4,0.5,local_transfer_entropy,0.4261744966442953,0.4,0.6785714285714286,0.2835820895522388
550,0.5,200,0.5,50,4,1.0,isolation_forest_outlier,0.2733333333333333,0.11382113821138211,0.3111111111111111,0.06965174129353234
551,0.5,200,0.5,50,4,1.0,lof_outlier,0.37333333333333335,0.23577235772357724,0.6444444444444445,0.14427860696517414
552,0.5,200,0.5,50,4,1.0,dbscan_labels,0.33,0.0,1.0,0.0
553,0.5,200,0.5,50,4,1.0,coreset_kmeans_labels,0.5733333333333334,0.6559139784946236,0.7134502923976608,0.6069651741293532
554,0.5,200,0.5,50,4,1.0,local_transfer_entropy,0.5436241610738255,0.5277777777777778,0.8735632183908046,0.3781094527363184
555,0.5,200,0.5,50,6,0.2,isolation_forest_outlier,0.48,0.36585365853658536,1.0,0.22388059701492538
556,0.5,200,0.5,50,6,0.2,lof_outlier,0.4666666666666667,0.34959349593495936,0.9555555555555556,0.21393034825870647
557,0.5,200,0.5,50,6,0.2,dbscan_labels,0.33,0.0,1.0,0.0
558,0.5,200,0.5,50,6,0.2,coreset_kmeans_labels,0.56,0.717948717948718,0.6292134831460674,0.835820895522388
559,0.5,200,0.5,50,6,0.2,local_transfer_entropy,0.5536912751677853,0.5300353356890459,0.9146341463414634,0.373134328358209
560,0.5,200,0.5,50,6,0.5,isolation_forest_outlier,0.4533333333333333,0.3333333333333333,0.9111111111111111,0.20398009950248755
561,0.5,200,0.5,50,6,0.5,lof_outlier,0.42,0.2926829268292683,0.8,0.1791044776119403
562,0.5,200,0.5,50,6,0.5,dbscan_labels,0.33,0.0,1.0,0.0
563,0.5,200,0.5,50,6,0.5,coreset_kmeans_labels,0.53,0.5936599423631124,0.7054794520547946,0.5124378109452736
564,0.5,200,0.5,50,6,0.5,local_transfer_entropy,0.6543624161073825,0.6644951140065146,0.9622641509433962,0.5074626865671642
565,0.5,200,0.5,50,6,1.0,isolation_forest_outlier,0.29333333333333333,0.13821138211382114,0.37777777777777777,0.0845771144278607
566,0.5,200,0.5,50,6,1.0,lof_outlier,0.38,0.24390243902439024,0.6666666666666666,0.14925373134328357
567,0.5,200,0.5,50,6,1.0,dbscan_labels,0.33,0.0,1.0,0.0
568,0.5,200,0.5,50,6,1.0,coreset_kmeans_labels,0.6666666666666666,0.7512437810945274,0.7512437810945274,0.7512437810945274
569,0.5,200,0.5,50,6,1.0,local_transfer_entropy,0.6409395973154363,0.6421404682274248,0.9795918367346939,0.47761194029850745
570,0.5,200,0.5,50,8,0.2,isolation_forest_outlier,0.48,0.36585365853658536,1.0,0.22388059701492538
571,0.5,200,0.5,50,8,0.2,lof_outlier,0.44666666666666666,0.3252032520325203,0.8888888888888888,0.19900497512437812
572,0.5,200,0.5,50,8,0.2,dbscan_labels,0.33,0.0,1.0,0.0
573,0.5,200,0.5,50,8,0.2,coreset_kmeans_labels,0.52,0.6785714285714286,0.6153846153846154,0.7562189054726368
574,0.5,200,0.5,50,8,0.2,local_transfer_entropy,0.6510067114093959,0.6601307189542484,0.9619047619047619,0.5024875621890548
575,0.5,200,0.5,50,8,0.5,isolation_forest_outlier,0.4533333333333333,0.3333333333333333,0.9111111111111111,0.20398009950248755
576,0.5,200,0.5,50,8,0.5,lof_outlier,0.38666666666666666,0.25203252032520324,0.6888888888888889,0.15422885572139303
577,0.5,200,0.5,50,8,0.5,dbscan_labels,0.33,0.0,1.0,0.0
578,0.5,200,0.5,50,8,0.5,coreset_kmeans_labels,0.4066666666666667,0.5781990521327014,0.5520361990950227,0.6069651741293532
579,0.5,200,0.5,50,8,0.5,local_transfer_entropy,0.6409395973154363,0.6445182724252492,0.97,0.48258706467661694
580,0.5,200,0.5,50,8,1.0,isolation_forest_outlier,0.26666666666666666,0.10569105691056911,0.28888888888888886,0.06467661691542288
581,0.5,200,0.5,50,8,1.0,lof_outlier,0.4066666666666667,0.2764227642276423,0.7555555555555555,0.1691542288557214
582,0.5,200,0.5,50,8,1.0,dbscan_labels,0.33,0.0,1.0,0.0
583,0.5,200,0.5,50,8,1.0,coreset_kmeans_labels,0.78,0.8486238532110092,0.7872340425531915,0.9203980099502488
584,0.5,200,0.5,50,8,1.0,local_transfer_entropy,0.6879194630872483,0.7009646302250804,0.990909090909091,0.5422885572139303
585,0.5,200,0.5,150,4,0.2,isolation_forest_outlier,0.536,0.15942028985507245,0.29333333333333333,0.10945273631840796
586,0.5,200,0.5,150,4,0.2,lof_outlier,0.6,0.2753623188405797,0.5066666666666667,0.1890547263681592
587,0.5,200,0.5,150,4,0.2,dbscan_labels,0.598,0.0,1.0,0.0
588,0.5,200,0.5,150,4,0.2,coreset_kmeans_labels,0.692,0.7220216606498195,0.56657223796034,0.9950248756218906
589,0.5,200,0.5,150,4,0.2,local_transfer_entropy,0.7208835341365462,0.6128133704735376,0.6962025316455697,0.5472636815920398
590,0.5,200,0.5,150,4,0.5,isolation_forest_outlier,0.604,0.2826086956521739,0.52,0.19402985074626866
591,0.5,200,0.5,150,4,0.5,lof_outlier,0.56,0.2028985507246377,0.37333333333333335,0.13930348258706468
592,0.5,200,0.5,150,4,0.5,dbscan_labels,0.598,0.0,1.0,0.0
593,0.5,200,0.5,150,4,0.5,coreset_kmeans_labels,0.894,0.8697788697788698,0.8592233009708737,0.8805970149253731
594,0.5,200,0.5,150,4,0.5,local_transfer_entropy,0.8353413654618473,0.7783783783783784,0.8520710059171598,0.7164179104477612
595,0.5,200,0.5,150,4,1.0,isolation_forest_outlier,0.536,0.15942028985507245,0.29333333333333333,0.10945273631840796
596,0.5,200,0.5,150,4,1.0,lof_outlier,0.564,0.21014492753623187,0.38666666666666666,0.14427860696517414
597,0.5,200,0.5,150,4,1.0,dbscan_labels,0.598,0.0,1.0,0.0
598,0.5,200,0.5,150,4,1.0,coreset_kmeans_labels,0.594,0.5915492957746479,0.4966216216216216,0.7313432835820896
599,0.5,200,0.5,150,4,1.0,local_transfer_entropy,0.8534136546184738,0.8010899182561307,0.8855421686746988,0.7313432835820896
600,0.5,200,0.5,150,6,0.2,isolation_forest_outlier,0.58,0.2391304347826087,0.44,0.16417910447761194
601,0.5,200,0.5,150,6,0.2,lof_outlier,0.58,0.2391304347826087,0.44,0.16417910447761194
602,0.5,200,0.5,150,6,0.2,dbscan_labels,0.598,0.0,1.0,0.0
603,0.5,200,0.5,150,6,0.2,coreset_kmeans_labels,0.688,0.7142857142857143,0.5652173913043478,0.9701492537313433
604,0.5,200,0.5,150,6,0.2,local_transfer_entropy,0.891566265060241,0.8578947368421053,0.9106145251396648,0.8109452736318408
605,0.5,200,0.5,150,6,0.5,isolation_forest_outlier,0.636,0.34057971014492755,0.6266666666666667,0.23383084577114427
606,0.5,200,0.5,150,6,0.5,lof_outlier,0.604,0.2826086956521739,0.52,0.19402985074626866
607,0.5,200,0.5,150,6,0.5,dbscan_labels,0.598,0.0,1.0,0.0
608,0.5,200,0.5,150,6,0.5,coreset_kmeans_labels,0.724,0.6745283018867925,0.6412556053811659,0.7114427860696517
609,0.5,200,0.5,150,6,0.5,local_transfer_entropy,0.9196787148594378,0.893048128342246,0.9653179190751445,0.8308457711442786
610,0.5,200,0.5,150,6,1.0,isolation_forest_outlier,0.496,0.08695652173913043,0.16,0.05970149253731343
611,0.5,200,0.5,150,6,1.0,lof_outlier,0.56,0.2028985507246377,0.37333333333333335,0.13930348258706468
612,0.5,200,0.5,150,6,1.0,dbscan_labels,0.598,0.0,1.0,0.0
613,0.5,200,0.5,150,6,1.0,coreset_kmeans_labels,0.576,0.5655737704918032,0.4808362369337979,0.6865671641791045
614,0.5,200,0.5,150,6,1.0,local_transfer_entropy,0.9337349397590361,0.9142857142857143,0.9565217391304348,0.8756218905472637
615,0.5,200,0.5,150,8,0.2,isolation_forest_outlier,0.628,0.32608695652173914,0.6,0.22388059701492538
616,0.5,200,0.5,150,8,0.2,lof_outlier,0.6,0.2753623188405797,0.5066666666666667,0.1890547263681592
617,0.5,200,0.5,150,8,0.2,dbscan_labels,0.598,0.0,1.0,0.0
618,0.5,200,0.5,150,8,0.2,coreset_kmeans_labels,0.598,0.6066536203522505,0.5,0.7711442786069652
619,0.5,200,0.5,150,8,0.2,local_transfer_entropy,0.9377510040160643,0.9198966408268734,0.956989247311828,0.8855721393034826
620,0.5,200,0.5,150,8,0.5,isolation_forest_outlier,0.56,0.2028985507246377,0.37333333333333335,0.13930348258706468
621,0.5,200,0.5,150,8,0.5,lof_outlier,0.572,0.2246376811594203,0.41333333333333333,0.15422885572139303
622,0.5,200,0.5,150,8,0.5,dbscan_labels,0.598,0.0,1.0,0.0
623,0.5,200,0.5,150,8,0.5,coreset_kmeans_labels,0.84,0.8245614035087719,0.7372549019607844,0.9353233830845771
624,0.5,200,0.5,150,8,0.5,local_transfer_entropy,0.9578313253012049,0.9462915601023018,0.9736842105263158,0.9203980099502488
625,0.5,200,0.5,150,8,1.0,isolation_forest_outlier,0.464,0.028985507246376812,0.05333333333333334,0.01990049751243781
626,0.5,200,0.5,150,8,1.0,lof_outlier,0.556,0.1956521739130435,0.36,0.13432835820895522
627,0.5,200,0.5,150,8,1.0,dbscan_labels,0.598,0.0,1.0,0.0
628,0.5,200,0.5,150,8,1.0,coreset_kmeans_labels,0.574,0.5973534971644613,0.4817073170731707,0.7860696517412935
629,0.5,200,0.5,150,8,1.0,local_transfer_entropy,0.9738955823293173,0.9669211195928753,0.9895833333333334,0.945273631840796
630,0.5,200,0.5,250,4,0.2,isolation_forest_outlier,0.5971428571428572,0.0784313725490196,0.11428571428571428,0.05970149253731343
631,0.5,200,0.5,250,4,0.2,lof_outlier,0.66,0.2222222222222222,0.3238095238095238,0.1691542288557214
632,0.5,200,0.5,250,4,0.2,dbscan_labels,0.7128571428571429,0.0,1.0,0.0
633,0.5,200,0.5,250,4,0.2,coreset_kmeans_labels,0.5471428571428572,0.4581196581196581,0.3489583333333333,0.6666666666666666
634,0.5,200,0.5,250,4,0.2,local_transfer_entropy,0.8538681948424068,0.7559808612440191,0.728110599078341,0.7860696517412935
635,0.5,200,0.5,250,4,0.5,isolation_forest_outlier,0.6142857142857143,0.11764705882352941,0.17142857142857143,0.08955223880597014
636,0.5,200,0.5,250,4,0.5,lof_outlier,0.6457142857142857,0.1895424836601307,0.2761904761904762,0.14427860696517414
637,0.5,200,0.5,250,4,0.5,dbscan_labels,0.7128571428571429,0.0,1.0,0.0
638,0.5,200,0.5,250,4,0.5,coreset_kmeans_labels,0.6171428571428571,0.47244094488188976,0.39087947882736157,0.5970149253731343
639,0.5,200,0.5,250,4,0.5,local_transfer_entropy,0.8782234957020058,0.802784222737819,0.7521739130434782,0.8606965174129353
640,0.5,200,0.5,250,4,1.0,isolation_forest_outlier,0.5828571428571429,0.0457516339869281,0.06666666666666667,0.03482587064676617
641,0.5,200,0.5,250,4,1.0,lof_outlier,0.6342857142857142,0.16339869281045752,0.23809523809523808,0.12437810945273632
642,0.5,200,0.5,250,4,1.0,dbscan_labels,0.7128571428571429,0.0,1.0,0.0
643,0.5,200,0.5,250,4,1.0,coreset_kmeans_labels,0.5357142857142857,0.5529573590096286,0.3821292775665399,1.0
644,0.5,200,0.5,250,4,1.0,local_transfer_entropy,0.9412607449856734,0.9002433090024331,0.8809523809523809,0.9203980099502488
645,0.5,200,0.5,250,6,0.2,isolation_forest_outlier,0.58,0.0392156862745098,0.05714285714285714,0.029850746268656716
646,0.5,200,0.5,250,6,0.2,lof_outlier,0.6771428571428572,0.26143790849673204,0.38095238095238093,0.19900497512437812
647,0.5,200,0.5,250,6,0.2,dbscan_labels,0.7128571428571429,0.0,1.0,0.0
648,0.5,200,0.5,250,6,0.2,coreset_kmeans_labels,0.7985714285714286,0.718562874251497,0.6,0.8955223880597015
649,0.5,200,0.5,250,6,0.2,local_transfer_entropy,0.9469914040114613,0.9108433734939759,0.883177570093458,0.9402985074626866
650,0.5,200,0.5,250,6,0.5,isolation_forest_outlier,0.7971428571428572,0.5359477124183006,0.780952380952381,0.4079601990049751
651,0.5,200,0.5,250,6,0.5,lof_outlier,0.6657142857142857,0.23529411764705882,0.34285714285714286,0.1791044776119403
652,0.5,200,0.5,250,6,0.5,dbscan_labels,0.7128571428571429,0.0,1.0,0.0
653,0.5,200,0.5,250,6,0.5,coreset_kmeans_labels,0.6771428571428572,0.4114583333333333,0.43169398907103823,0.39303482587064675
654,0.5,200,0.5,250,6,0.5,local_transfer_entropy,0.9713467048710601,0.9512195121951219,0.9330143540669856,0.9701492537313433
655,0.5,200,0.5,250,6,1.0,isolation_forest_outlier,0.5714285714285714,0.0196078431372549,0.02857142857142857,0.014925373134328358
656,0.5,200,0.5,250,6,1.0,lof_outlier,0.6714285714285714,0.24836601307189543,0.3619047619047619,0.1890547263681592
657,0.5,200,0.5,250,6,1.0,dbscan_labels,0.7128571428571429,0.0,1.0,0.0
658,0.5,200,0.5,250,6,1.0,coreset_kmeans_labels,0.5985714285714285,0.5460420032310178,0.4043062200956938,0.8407960199004975
659,0.5,200,0.5,250,6,1.0,local_transfer_entropy,0.9856733524355301,0.9754901960784313,0.961352657004831,0.9900497512437811
660,0.5,200,0.5,250,8,0.2,isolation_forest_outlier,0.7,0.3137254901960784,0.45714285714285713,0.23880597014925373
661,0.5,200,0.5,250,8,0.2,lof_outlier,0.6914285714285714,0.29411764705882354,0.42857142857142855,0.22388059701492538
662,0.5,200,0.5,250,8,0.2,dbscan_labels,0.7128571428571429,0.0,1.0,0.0
663,0.5,200,0.5,250,8,0.2,coreset_kmeans_labels,0.7057142857142857,0.6334519572953736,0.4930747922437673,0.8855721393034826
664,0.5,200,0.5,250,8,0.2,local_transfer_entropy,0.9742120343839542,0.9565217391304348,0.9295774647887324,0.9850746268656716
665,0.5,200,0.5,250,8,0.5,isolation_forest_outlier,0.7085714285714285,0.3333333333333333,0.4857142857142857,0.2537313432835821
666,0.5,200,0.5,250,8,0.5,lof_outlier,0.7371428571428571,0.39869281045751637,0.580952380952381,0.3034825870646766
667,0.5,200,0.5,250,8,0.5,dbscan_labels,0.7128571428571429,0.0,1.0,0.0
668,0.5,200,0.5,250,8,0.5,coreset_kmeans_labels,0.5085714285714286,0.39436619718309857,0.30517711171662126,0.5572139303482587
669,0.5,200,0.5,250,8,0.5,local_transfer_entropy,0.995702005730659,0.9925925925925926,0.9852941176470589,1.0
670,0.5,200,0.5,250,8,1.0,isolation_forest_outlier,0.6114285714285714,0.1111111111111111,0.1619047619047619,0.0845771144278607
671,0.5,200,0.5,250,8,1.0,lof_outlier,0.7085714285714285,0.3333333333333333,0.4857142857142857,0.2537313432835821
672,0.5,200,0.5,250,8,1.0,dbscan_labels,0.7128571428571429,0.0,1.0,0.0
673,0.5,200,0.5,250,8,1.0,coreset_kmeans_labels,0.8571428571428571,0.7933884297520661,0.6784452296819788,0.9552238805970149
674,0.5,200,0.5,250,8,1.0,local_transfer_entropy,0.9928366762177651,0.9877149877149877,0.9757281553398058,1.0
675,0.5,200,1.0,50,4,0.2,isolation_forest_outlier,0.4066666666666667,0.2764227642276423,0.7555555555555555,0.1691542288557214
676,0.5,200,1.0,50,4,0.2,lof_outlier,0.38,0.24390243902439024,0.6666666666666666,0.14925373134328357
677,0.5,200,1.0,50,4,0.2,dbscan_labels,0.33,0.0,1.0,0.0
678,0.5,200,1.0,50,4,0.2,coreset_kmeans_labels,0.41,0.5775656324582339,0.555045871559633,0.6019900497512438
679,0.5,200,1.0,50,4,0.2,local_transfer_entropy,0.4395973154362416,0.4098939929328622,0.7073170731707317,0.2885572139303483
680,0.5,200,1.0,50,4,0.5,isolation_forest_outlier,0.4666666666666667,0.34959349593495936,0.9555555555555556,0.21393034825870647
681,0.5,200,1.0,50,4,0.5,lof_outlier,0.41333333333333333,0.2845528455284553,0.7777777777777778,0.17412935323383086
682,0.5,200,1.0,50,4,0.5,dbscan_labels,0.33,0.0,1.0,0.0
683,0.5,200,1.0,50,4,0.5,coreset_kmeans_labels,0.46,0.5759162303664922,0.6077348066298343,0.5472636815920398
684,0.5,200,1.0,50,4,0.5,local_transfer_entropy,0.5201342281879194,0.5017421602787456,0.8372093023255814,0.3582089552238806
685,0.5,200,1.0,50,4,1.0,isolation_forest_outlier,0.22,0.04878048780487805,0.13333333333333333,0.029850746268656716
686,0.5,200,1.0,50,4,1.0,lof_outlier,0.38,0.24390243902439024,0.6666666666666666,0.14925373134328357
687,0.5,200,1.0,50,4,1.0,dbscan_labels,0.33,0.0,1.0,0.0
688,0.5,200,1.0,50,4,1.0,coreset_kmeans_labels,0.79,0.856492027334852,0.7899159663865546,0.9353233830845771
689,0.5,200,1.0,50,4,1.0,local_transfer_entropy,0.5536912751677853,0.5429553264604811,0.8777777777777778,0.39303482587064675
690,0.5,200,1.0,50,6,0.2,isolation_forest_outlier,0.38666666666666666,0.25203252032520324,0.6888888888888889,0.15422885572139303
691,0.5,200,1.0,50,6,0.2,lof_outlier,0.4266666666666667,0.3008130081300813,0.8222222222222222,0.18407960199004975
692,0.5,200,1.0,50,6,0.2,dbscan_labels,0.33,0.0,1.0,0.0
693,0.5,200,1.0,50,6,0.2,coreset_kmeans_labels,0.77,0.8353221957040573,0.8027522935779816,0.8706467661691543
694,0.5,200,1.0,50,6,0.2,local_transfer_entropy,0.5335570469798657,0.512280701754386,0.8690476190476191,0.36318407960199006
695,0.5,200,1.0,50,6,0.5,isolation_forest_outlier,0.44,0.3170731707317073,0.8666666666666667,0.19402985074626866
696,0.5,200,1.0,50,6,0.5,lof_outlier,0.3933333333333333,0.2601626016260163,0.7111111111111111,0.15920398009950248
697,0.5,200,1.0,50,6,0.5,dbscan_labels,0.33,0.0,1.0,0.0
698,0.5,200,1.0,50,6,0.5,coreset_kmeans_labels,0.44333333333333336,0.6143187066974596,0.5732758620689655,0.6616915422885572
699,0.5,200,1.0,50,6,0.5,local_transfer_entropy,0.6140939597315436,0.6101694915254238,0.9574468085106383,0.44776119402985076
700,0.5,200,1.0,50,6,1.0,isolation_forest_outlier,0.26,0.0975609756097561,0.26666666666666666,0.05970149253731343
701,0.5,200,1.0,50,6,1.0,lof_outlier,0.38,0.24390243902439024,0.6666666666666666,0.14925373134328357
702,0.5,200,1.0,50,6,1.0,dbscan_labels,0.33,0.0,1.0,0.0
703,0.5,200,1.0,50,6,1.0,coreset_kmeans_labels,0.6033333333333334,0.6892950391644909,0.7252747252747253,0.6567164179104478
704,0.5,200,1.0,50,6,1.0,local_transfer_entropy,0.6577181208053692,0.6622516556291391,0.9900990099009901,0.4975124378109453
705,0.5,200,1.0,50,8,0.2,isolation_forest_outlier,0.32,0.17073170731707318,0.4666666666666667,0.1044776119402985
706,0.5,200,1.0,50,8,0.2,lof_outlier,0.4266666666666667,0.3008130081300813,0.8222222222222222,0.18407960199004975
707,0.5,200,1.0,50,8,0.2,dbscan_labels,0.33,0.0,1.0,0.0
708,0.5,200,1.0,50,8,0.2,coreset_kmeans_labels,0.61,0.6945169712793734,0.7307692307692307,0.6616915422885572
709,0.5,200,1.0,50,8,0.2,local_transfer_entropy,0.6241610738255033,0.6266666666666667,0.9494949494949495,0.46766169154228854
710,0.5,200,1.0,50,8,0.5,isolation_forest_outlier,0.4666666666666667,0.34959349593495936,0.9555555555555556,0.21393034825870647
711,0.5,200,1.0,50,8,0.5,lof_outlier,0.43333333333333335,0.3089430894308943,0.8444444444444444,0.1890547263681592
712,0.5,200,1.0,50,8,0.5,dbscan_labels,0.33,0.0,1.0,0.0
713,0.5,200,1.0,50,8,0.5,coreset_kmeans_labels,0.5333333333333333,0.6089385474860335,0.6942675159235668,0.5422885572139303
714,0.5,200,1.0,50,8,0.5,local_transfer_entropy,0.6241610738255033,0.6241610738255033,0.9587628865979382,0.4626865671641791
715,0.5,200,1.0,50,8,1.0,isolation_forest_outlier,0.20666666666666667,0.032520325203252036,0.08888888888888889,0.01990049751243781
716,0.5,200,1.0,50,8,1.0,lof_outlier,0.41333333333333333,0.2845528455284553,0.7777777777777778,0.17412935323383086
717,0.5,200,1.0,50,8,1.0,dbscan_labels,0.33,0.0,1.0,0.0
718,0.5,200,1.0,50,8,1.0,coreset_kmeans_labels,0.5033333333333333,0.5754985754985755,0.6733333333333333,0.5024875621890548
719,0.5,200,1.0,50,8,1.0,local_transfer_entropy,0.6677852348993288,0.6775244299674267,0.9811320754716981,0.5174129353233831
720,0.5,200,1.0,150,4,0.2,isolation_forest_outlier,0.488,0.07246376811594203,0.13333333333333333,0.04975124378109453
721,0.5,200,1.0,150,4,0.2,lof_outlier,0.544,0.17391304347826086,0.32,0.11940298507462686
